bathrooms,bedrooms,price,county,propertyType,addressLine1,addressLine2,city,state,zipCode,formattedAddress,lastSeenDate,listedDate,status,removedDate,daysOnMarket,createdDate,yearBuilt,id,latitude,longitude,squareFootage,lotSize
2.5,2,184999,Fulton,Townhouse,2604 Campbellton Rd SW,Apt D2,Atlanta,GA,30311,"2604 Campbellton Rd SW, Apt D2, Atlanta, GA 30311",2024-01-01T00:00:00.000Z,2023-12-19T00:00:00.000Z,Active,,14,2023-12-20T00:00:00.000Z,1967.0,"2604-Campbellton-Rd-SW,-Apt-D2,-Atlanta,-GA-30311",33.701699,-84.474052,1024.0,1045.0
2.5,2,228000,Cobb,Townhouse,503 Bridge Ln SE,,Smyrna,GA,30082,"503 Bridge Ln SE, Smyrna, GA 30082",2024-01-01T00:00:00.000Z,2023-12-20T00:00:00.000Z,Active,,13,2023-12-21T00:00:00.000Z,1985.0,"503-Bridge-Ln-SE,-Smyrna,-GA-30082",33.857909,-84.522902,1448.0,
2.0,2,285000,Cobb,Townhouse,908 Ivy Green Ln SE,,Marietta,GA,30067,"908 Ivy Green Ln SE, Marietta, GA 30067",2024-01-01T00:00:00.000Z,2023-12-20T00:00:00.000Z,Active,,13,2023-12-21T00:00:00.000Z,1988.0,"908-Ivy-Green-Ln-SE,-Marietta,-GA-30067",33.926578,-84.477525,1726.0,6447.0
1.5,2,215000,DeKalb,Townhouse,3545 Old Chamblee Tucker Rd,Apt D,Atlanta,GA,30340,"3545 Old Chamblee Tucker Rd, Apt D, Atlanta, GA 30340",2024-01-01T00:00:00.000Z,2023-12-20T00:00:00.000Z,Active,,13,2023-12-21T00:00:00.000Z,1966.0,"3545-Old-Chamblee-Tucker-Rd,-Apt-D,-Atlanta,-GA-30340",33.884361,-84.244494,1120.0,815.0
2.5,2,280000,Fulton,Townhouse,6980 Roswell Rd,Unit J6,Atlanta,GA,30328,"6980 Roswell Rd, Unit J6, Atlanta, GA 30328",2024-01-01T00:00:00.000Z,2023-12-22T00:00:00.000Z,Active,,11,2023-12-22T00:00:00.000Z,1968.0,"6980-Roswell-Rd,-Unit-J6,-Atlanta,-GA-30328",33.945126,-84.372974,1228.0,1220.0
2.5,2,180000,Fulton,Townhouse,3627 Ginnis Rd SW,Unit 8,Atlanta,GA,30331,"3627 Ginnis Rd SW, Unit 8, Atlanta, GA 30331",2024-01-01T00:00:00.000Z,2023-12-22T00:00:00.000Z,Active,,11,2023-12-22T00:00:00.000Z,2004.0,"3627-Ginnis-Rd-SW,-Unit-8,-Atlanta,-GA-30331",33.731493,-84.511366,1220.0,1220.0
2.5,2,194900,Fulton,Townhouse,2945 Falling Water Pt,,Atlanta,GA,30349,"2945 Falling Water Pt, Atlanta, GA 30349",2024-01-01T00:00:00.000Z,2023-12-21T00:00:00.000Z,Active,,12,2023-12-22T00:00:00.000Z,2002.0,"2945-Falling-Water-Pt,-Atlanta,-GA-30349",33.600067,-84.478046,1484.0,3363.0
2.5,2,824900,Fulton,Townhouse,1285 Mado Loop,,Chattahoochee Hills,GA,30268,"1285 Mado Loop, Chattahoochee Hills, GA 30268",2024-01-01T00:00:00.000Z,2023-12-21T00:00:00.000Z,Active,,12,2023-12-22T00:00:00.000Z,2023.0,"1285-Mado-Loop,-Chattahoochee-Hills,-GA-30268",33.542335,-84.724243,1618.0,1176.0
2.5,2,899900,Fulton,Townhouse,1289 Mado Loop,,Chattahoochee Hills,GA,30268,"1289 Mado Loop, Chattahoochee Hills, GA 30268",2024-01-01T00:00:00.000Z,2023-12-21T00:00:00.000Z,Active,,12,2023-12-22T00:00:00.000Z,2023.0,"1289-Mado-Loop,-Chattahoochee-Hills,-GA-30268",33.516511,-84.740038,1810.0,1481.0
2.5,2,297000,Gwinnett,Townhouse,1211 Penhurst Way,,Lawrenceville,GA,30043,"1211 Penhurst Way, Lawrenceville, GA 30043",2024-01-01T00:00:00.000Z,2023-12-21T00:00:00.000Z,Active,,12,2023-12-22T00:00:00.000Z,2003.0,"1211-Penhurst-Way,-Lawrenceville,-GA-30043",34.003025,-84.06274,1428.0,436.0
2.0,2,215000,DeKalb,Townhouse,1103 Old Saybrook Ct,,Stone Mountain,GA,30083,"1103 Old Saybrook Ct, Stone Mountain, GA 30083",2024-01-01T00:00:00.000Z,2023-12-21T00:00:00.000Z,Active,,12,2023-12-22T00:00:00.000Z,1989.0,"1103-Old-Saybrook-Ct,-Stone-Mountain,-GA-30083",33.811036,-84.199023,1528.0,4356.0
1.0,2,115000,Houston,Townhouse,223 Somerset Dr,,Warner Robins,GA,31088,"223 Somerset Dr, Warner Robins, GA 31088",2024-01-01T00:00:00.000Z,2023-12-22T00:00:00.000Z,Active,,11,2023-12-23T00:00:00.000Z,1987.0,"223-Somerset-Dr,-Warner-Robins,-GA-31088",32.61294,-83.67346,900.0,
2.0,2,769900,Fulton,Townhouse,1281 Mado Loop,,Chattahoochee Hills,GA,30268,"1281 Mado Loop, Chattahoochee Hills, GA 30268",2024-01-01T00:00:00.000Z,2023-12-22T00:00:00.000Z,Active,,11,2023-12-23T00:00:00.000Z,2023.0,"1281-Mado-Loop,-Chattahoochee-Hills,-GA-30268",33.516487,-84.739985,1225.0,1089.0
2.5,2,184777,DeKalb,Townhouse,3678 Cobble Mill Ln,,Clarkston,GA,30021,"3678 Cobble Mill Ln, Clarkston, GA 30021",2024-01-01T00:00:00.000Z,2023-12-24T00:00:00.000Z,Active,,9,2023-12-24T00:00:00.000Z,1983.0,"3678-Cobble-Mill-Ln,-Clarkston,-GA-30021",33.816882,-84.236786,1236.0,1655.0
2.5,2,395000,DeKalb,Townhouse,3519 Henderson Reserve,,Chamblee,GA,30341,"3519 Henderson Reserve, Chamblee, GA 30341",2024-01-01T00:00:00.000Z,2023-12-24T00:00:00.000Z,Active,,9,2023-12-25T00:00:00.000Z,2002.0,"3519-Henderson-Reserve,-Chamblee,-GA-30341",33.88046,-84.246396,2072.0,17424.0
1.5,2,55000,DeKalb,Townhouse,1119 Village Main St,,Stone Mountain,GA,30088,"1119 Village Main St, Stone Mountain, GA 30088",2024-01-01T00:00:00.000Z,2023-12-26T00:00:00.000Z,Active,,7,2023-12-27T00:00:00.000Z,1974.0,"1119-Village-Main-St,-Stone-Mountain,-GA-30088",33.762898,-84.187576,1211.0,4356.0
2.5,2,311500,Gwinnett,Townhouse,2403 Birkhall Way,,Lawrenceville,GA,30043,"2403 Birkhall Way, Lawrenceville, GA 30043",2024-01-01T00:00:00.000Z,2023-12-26T00:00:00.000Z,Active,,7,2023-12-27T00:00:00.000Z,2003.0,"2403-Birkhall-Way,-Lawrenceville,-GA-30043",34.003292,-84.061857,1736.0,436.0
2.5,2,145000,Spalding,Townhouse,1842 Carrington Dr,,Griffin,GA,30224,"1842 Carrington Dr, Griffin, GA 30224",2024-01-01T00:00:00.000Z,2023-12-27T00:00:00.000Z,Active,,6,2023-12-28T00:00:00.000Z,2003.0,"1842-Carrington-Dr,-Griffin,-GA-30224",33.228928,-84.306959,1080.0,871.0
2.5,2,199900,DeKalb,Townhouse,2808 Parkway Cv,,Lithonia,GA,30058,"2808 Parkway Cv, Lithonia, GA 30058",2024-01-01T00:00:00.000Z,2023-12-28T00:00:00.000Z,Active,,5,2023-12-28T00:00:00.000Z,2005.0,"2808-Parkway-Cv,-Lithonia,-GA-30058",33.713564,-84.120469,1308.0,4356.0
1.5,2,199900,Cobb,Townhouse,2292 Salt Springs Pl,,Austell,GA,30168,"2292 Salt Springs Pl, Austell, GA 30168",2024-01-01T00:00:00.000Z,2023-12-27T00:00:00.000Z,Active,,6,2023-12-28T00:00:00.000Z,1984.0,"2292-Salt-Springs-Pl,-Austell,-GA-30168",33.810816,-84.621253,1232.0,3794.0
2.5,2,260000,Cobb,Townhouse,740 Anderson Walk,,Marietta,GA,30062,"740 Anderson Walk, Marietta, GA 30062",2024-01-01T00:00:00.000Z,2023-12-27T00:00:00.000Z,Active,,6,2023-12-28T00:00:00.000Z,1986.0,"740-Anderson-Walk,-Marietta,-GA-30062",33.969379,-84.51287,1416.0,3180.0
2.5,2,417600,Fulton,Townhouse,280 Dunwoody Creek Cir,,Sandy Springs,GA,30350,"280 Dunwoody Creek Cir, Sandy Springs, GA 30350",2024-01-01T00:00:00.000Z,2023-12-28T00:00:00.000Z,Active,,5,2023-12-28T00:00:00.000Z,1987.0,"280-Dunwoody-Creek-Cir,-Sandy-Springs,-GA-30350",33.992288,-84.348564,2036.0,9845.0
2.5,2,229900,Fulton,Townhouse,2695 Picardy Cir S,Unit B,Atlanta,GA,30349,"2695 Picardy Cir S, Unit B, Atlanta, GA 30349",2024-01-01T00:00:00.000Z,2023-12-27T00:00:00.000Z,Active,,6,2023-12-28T00:00:00.000Z,1986.0,"2695-Picardy-Cir-S,-Unit-B,-Atlanta,-GA-30349",33.596553,-84.477317,1365.0,5184.0
2.5,2,219900,DeKalb,Townhouse,560 Hambrick Sq,,Stone Mountain,GA,30083,"560 Hambrick Sq, Stone Mountain, GA 30083",2024-01-01T00:00:00.000Z,2023-12-28T00:00:00.000Z,Active,,5,2023-12-29T00:00:00.000Z,1984.0,"560-Hambrick-Sq,-Stone-Mountain,-GA-30083",33.791549,-84.212975,1360.0,1742.0
2.0,2,285000,Cobb,Townhouse,908 Ivy Green Marietta Ln,# 3006,Marietta,GA,30067,"908 Ivy Green Marietta Ln, # 3006, Marietta, GA 30067",2024-01-01T00:00:00.000Z,2023-12-28T00:00:00.000Z,Active,,5,2023-12-29T00:00:00.000Z,1988.0,"908-Ivy-Green-Marietta-Ln,---3006,-Marietta,-GA-30067",33.926578,-84.477525,1726.0,
2.0,2,265000,Cobb,Townhouse,403 Ivy Green Ln SE,,Marietta,GA,30067,"403 Ivy Green Ln SE, Marietta, GA 30067",2024-01-01T00:00:00.000Z,2023-12-28T00:00:00.000Z,Active,,5,2023-12-29T00:00:00.000Z,1988.0,"403-Ivy-Green-Ln-SE,-Marietta,-GA-30067",33.926886,-84.476454,1270.0,7514.0
2.5,2,270000,Fayette,Townhouse,234 Twiggs Cor,,Peachtree City,GA,30269,"234 Twiggs Cor, Peachtree City, GA 30269",2024-01-01T00:00:00.000Z,2023-12-28T00:00:00.000Z,Active,,5,2023-12-29T00:00:00.000Z,1972.0,"234-Twiggs-Cor,-Peachtree-City,-GA-30269",33.396168,-84.5868,,
2.0,2,89000,Bulloch,Townhouse,230 Lanier Dr,Unit 99,Statesboro,GA,30458,"230 Lanier Dr, Unit 99, Statesboro, GA 30458",2024-01-01T00:00:00.000Z,2023-12-29T00:00:00.000Z,Active,,4,2023-12-30T00:00:00.000Z,1990.0,"230-Lanier-Dr,-Unit-99,-Statesboro,-GA-30458",32.404235,-81.778772,825.0,1307.0
3.0,2,200000,DeKalb,Townhouse,3841 Austin Park Ln,,Decatur,GA,30032,"3841 Austin Park Ln, Decatur, GA 30032",2024-01-01T00:00:00.000Z,2023-12-29T00:00:00.000Z,Active,,4,2023-12-30T00:00:00.000Z,2002.0,"3841-Austin-Park-Ln,-Decatur,-GA-30032",33.733024,-84.235773,1252.0,
2.5,2,179900,Gwinnett,Townhouse,5547 Clover Rise Ln,,Norcross,GA,30093,"5547 Clover Rise Ln, Norcross, GA 30093",2024-01-01T00:00:00.000Z,2023-12-29T00:00:00.000Z,Active,,4,2023-12-30T00:00:00.000Z,1984.0,"5547-Clover-Rise-Ln,-Norcross,-GA-30093",33.905229,-84.177648,1196.0,436.0
1.5,2,225000,Fayette,Townhouse,251 Twiggs Cor,,Peachtree City,GA,30269,"251 Twiggs Cor, Peachtree City, GA 30269",2024-01-01T00:00:00.000Z,2023-12-29T00:00:00.000Z,Active,,4,2023-12-30T00:00:00.000Z,1972.0,"251-Twiggs-Cor,-Peachtree-City,-GA-30269",33.396802,-84.586379,972.0,1002.0
2.5,2,365000,DeKalb,Townhouse,1284 Jandras Ln SE,,Atlanta,GA,30316,"1284 Jandras Ln SE, Atlanta, GA 30316",2023-12-31T00:00:00.000Z,2023-08-03T00:00:00.000Z,Active,,151,2021-03-04T13:59:39.706Z,2006.0,"1284-Jandras-Ln-SE,-Atlanta,-GA-30316",33.717827,-84.343857,2124.0,871.0
2.5,2,219995,Fulton,Townhouse,7058 Galloway Pt,,Riverdale,GA,30296,"7058 Galloway Pt, Riverdale, GA 30296",2023-12-31T00:00:00.000Z,2023-08-15T00:00:00.000Z,Active,,139,2022-01-21T12:21:17.085Z,2005.0,"7058-Galloway-Pt,-Riverdale,-GA-30296",33.564378,-84.475671,1280.0,1938.0
2.5,2,365000,DeKalb,Townhouse,1284 Jandras,,Atlanta,GA,30316,"1284 Jandras, Atlanta, GA 30316",2023-12-31T00:00:00.000Z,2022-10-22T00:00:00.000Z,Active,,436,2022-10-23T08:16:17.617Z,2006.0,"1284-Jandras,-Atlanta,-GA-30316",33.717827,-84.343857,2124.0,871.0
2.5,2,540000,Cobb,Townhouse,3656 Allegretto Cir,,Atlanta,GA,30339,"3656 Allegretto Cir, Atlanta, GA 30339",2023-12-31T00:00:00.000Z,2023-07-16T00:00:00.000Z,Active,,169,2023-07-17T00:00:00.000Z,2019.0,"3656-Allegretto-Cir,-Atlanta,-GA-30339",33.856994,-84.480055,1862.0,871.0
2.5,2,679000,DeKalb,Townhouse,1388 La France St NE,Unit 9,Atlanta,GA,30307,"1388 La France St NE, Unit 9, Atlanta, GA 30307",2023-12-31T00:00:00.000Z,2023-08-04T00:00:00.000Z,Active,,150,2023-08-04T00:00:00.000Z,2017.0,"1388-La-France-St-NE,-Unit-9,-Atlanta,-GA-30307",33.761037,-84.342575,2296.0,2614.0
2.0,2,450000,Paulding,Townhouse,30 Cedarcrest Village Ln,,Acworth,GA,30101,"30 Cedarcrest Village Ln, Acworth, GA 30101",2023-12-31T00:00:00.000Z,2023-11-08T00:00:00.000Z,Active,,54,2023-09-16T00:00:00.000Z,2017.0,"30-Cedarcrest-Village-Ln,-Acworth,-GA-30101",34.053768,-84.756092,2381.0,3920.0
1.5,2,265000,Fulton,Townhouse,6520 Roswell Rd NE,Unit 77,Sandy Springs,GA,30328,"6520 Roswell Rd NE, Unit 77, Sandy Springs, GA 30328",2023-12-31T00:00:00.000Z,2023-09-28T00:00:00.000Z,Active,,95,2023-09-29T00:00:00.000Z,1968.0,"6520-Roswell-Rd-NE,-Unit-77,-Sandy-Springs,-GA-30328",33.931627,-84.381306,1342.0,1342.0
2.5,2,210000,Clayton,Townhouse,8019 Creekstone Way,,Riverdale,GA,30274,"8019 Creekstone Way, Riverdale, GA 30274",2023-12-31T00:00:00.000Z,2023-10-17T00:00:00.000Z,Active,,76,2023-10-18T00:00:00.000Z,1985.0,"8019-Creekstone-Way,-Riverdale,-GA-30274",33.536168,-84.404033,1280.0,4500.0
3.0,2,605000,Fulton,Townhouse,4759 Roswell Rd,,Sandy Springs,GA,30342,"4759 Roswell Rd, Sandy Springs, GA 30342",2023-12-31T00:00:00.000Z,2023-10-21T00:00:00.000Z,Active,,72,2023-10-22T00:00:00.000Z,2017.0,"4759-Roswell-Rd,-Sandy-Springs,-GA-30342",33.884498,-84.380337,1524.0,771.0
2.5,2,199900,DeKalb,Townhouse,1053 Park Gate Pl,,Stone Mountain,GA,30083,"1053 Park Gate Pl, Stone Mountain, GA 30083",2023-12-31T00:00:00.000Z,2023-10-21T00:00:00.000Z,Active,,72,2023-10-22T00:00:00.000Z,1983.0,"1053-Park-Gate-Pl,-Stone-Mountain,-GA-30083",33.809496,-84.195715,1600.0,4356.0
2.5,2,415000,Fulton,Townhouse,200 Ormond St SW,,Atlanta,GA,30315,"200 Ormond St SW, Atlanta, GA 30315",2023-12-31T00:00:00.000Z,2023-10-26T00:00:00.000Z,Active,,67,2023-10-27T00:00:00.000Z,2007.0,"200-Ormond-St-SW,-Atlanta,-GA-30315",33.731569,-84.394556,1424.0,
2.5,2,265000,Gwinnett,Townhouse,927 Redwood Dr,,Norcross,GA,30093,"927 Redwood Dr, Norcross, GA 30093",2023-12-30T00:00:00.000Z,2023-09-28T00:00:00.000Z,Active,,94,2023-07-02T00:00:00.000Z,2002.0,"927-Redwood-Dr,-Norcross,-GA-30093",33.893789,-84.192944,1228.0,1307.0
2.5,2,275000,Fulton,Townhouse,524 Northridge Crossing Dr,,Sandy Springs,GA,30350,"524 Northridge Crossing Dr, Sandy Springs, GA 30350",2023-12-30T00:00:00.000Z,2023-10-19T00:00:00.000Z,Active,,73,2023-10-20T00:00:00.000Z,1986.0,"524-Northridge-Crossing-Dr,-Sandy-Springs,-GA-30350",33.978017,-84.349658,1380.0,1873.0
2.5,2,375000,DeKalb,Townhouse,1725 Woodcliff Dr NE,,Atlanta,GA,30329,"1725 Woodcliff Dr NE, Atlanta, GA 30329",2023-12-30T00:00:00.000Z,2023-12-13T00:00:00.000Z,Active,,18,2023-12-14T00:00:00.000Z,1974.0,"1725-Woodcliff-Dr-NE,-Atlanta,-GA-30329",33.832114,-84.327568,2179.0,954.0
2.5,2,224900,Cobb,Townhouse,4011 Laurie Jo Dr SW,,Marietta,GA,30008,"4011 Laurie Jo Dr SW, Marietta, GA 30008",2023-12-29T00:00:00.000Z,2023-09-28T00:00:00.000Z,Active,,93,2023-09-23T00:00:00.000Z,1983.0,"4011-Laurie-Jo-Dr-SW,-Marietta,-GA-30008",33.865552,-84.603333,1276.0,14375.0
1.5,2,159999,DeKalb,Townhouse,2293 Wellington Cir,,Lithonia,GA,30058,"2293 Wellington Cir, Lithonia, GA 30058",2023-12-29T00:00:00.000Z,2023-11-28T00:00:00.000Z,Active,,32,2023-10-26T00:00:00.000Z,1990.0,"2293-Wellington-Cir,-Lithonia,-GA-30058",33.718295,-84.134721,952.0,
2.5,2,215000,Chatham,Townhouse,23 Bearing Cir,,Port Wentworth,GA,31407,"23 Bearing Cir, Port Wentworth, GA 31407",2023-12-29T00:00:00.000Z,2023-11-06T00:00:00.000Z,Active,,54,2023-11-07T00:00:00.000Z,2006.0,"23-Bearing-Cir,-Port-Wentworth,-GA-31407",32.191946,-81.2022,1186.0,1307.0
2.5,2,225000,Gwinnett,Townhouse,6629 Banbury Ct,,Norcross,GA,30093,"6629 Banbury Ct, Norcross, GA 30093",2023-12-29T00:00:00.000Z,2023-11-25T00:00:00.000Z,Active,,35,2023-11-25T00:00:00.000Z,1983.0,"6629-Banbury-Ct,-Norcross,-GA-30093",33.899825,-84.221102,1118.0,436.0
2.5,2,340000,Fulton,Townhouse,1995 Raleigh Tavern Dr,,Roswell,GA,30076,"1995 Raleigh Tavern Dr, Roswell, GA 30076",2023-12-29T00:00:00.000Z,2023-12-18T00:00:00.000Z,Active,,12,2023-12-19T00:00:00.000Z,1983.0,"1995-Raleigh-Tavern-Dr,-Roswell,-GA-30076",33.999984,-84.301454,1720.0,4948.0
2.5,2,185000,Clayton,Townhouse,657 Redland Dr,,Jonesboro,GA,30238,"657 Redland Dr, Jonesboro, GA 30238",2023-12-29T00:00:00.000Z,2023-12-18T00:00:00.000Z,Active,,12,2023-12-19T00:00:00.000Z,1985.0,"657-Redland-Dr,-Jonesboro,-GA-30238",33.519344,-84.412821,1160.0,2200.0
2.5,2,275000,Cobb,Townhouse,257 Heathersett Dr SW,,Marietta,GA,30064,"257 Heathersett Dr SW, Marietta, GA 30064",2023-12-28T00:00:00.000Z,2023-12-04T00:00:00.000Z,Active,,25,2021-04-09T09:18:57.993Z,1983.0,"257-Heathersett-Dr-SW,-Marietta,-GA-30064",33.937235,-84.560493,1520.0,2483.0
2.5,2,205000,DeKalb,Townhouse,5071 Chupp Way Cir,,Lithonia,GA,30038,"5071 Chupp Way Cir, Lithonia, GA 30038",2023-12-28T00:00:00.000Z,2023-10-31T00:00:00.000Z,Active,,59,2021-06-25T08:08:52.120Z,2002.0,"5071-Chupp-Way-Cir,-Lithonia,-GA-30038",33.702478,-84.144082,1206.0,1307.0
2.5,2,224000,DeKalb,Townhouse,5890 Strathmoor Manor Cir,,Lithonia,GA,30058,"5890 Strathmoor Manor Cir, Lithonia, GA 30058",2023-12-28T00:00:00.000Z,2023-10-05T00:00:00.000Z,Active,,85,2023-07-10T00:00:00.000Z,2002.0,"5890-Strathmoor-Manor-Cir,-Lithonia,-GA-30058",33.722664,-84.156428,1455.0,4356.0
2.5,2,236900,Henry,Townhouse,133 Lossie Ln,,Mcdonough,GA,30253,"133 Lossie Ln, Mcdonough, GA 30253",2023-12-28T00:00:00.000Z,2023-11-10T00:00:00.000Z,Active,,49,2023-11-11T00:00:00.000Z,2003.0,"133-Lossie-Ln,-Mcdonough,-GA-30253",33.388476,-84.176024,1478.0,
1.5,2,250000,Cobb,Townhouse,1795 Timber Valley Way SE,,Smyrna,GA,30080,"1795 Timber Valley Way SE, Smyrna, GA 30080",2023-12-28T00:00:00.000Z,2023-11-15T00:00:00.000Z,Active,,44,2023-11-16T00:00:00.000Z,1984.0,"1795-Timber-Valley-Way-SE,-Smyrna,-GA-30080",33.885753,-84.499479,1152.0,1481.0
3.0,3,324000,Barrow,Townhouse,1010 Trichur Rd,,Statham,GA,30666,"1010 Trichur Rd, Statham, GA 30666",2024-01-01T00:00:00.000Z,2023-09-18T00:00:00.000Z,Active,,106,2020-09-15T10:31:52.689Z,2013.0,"1010-Trichur-Rd,-Statham,-GA-30666",33.936843,-83.623861,2159.0,2888.0
2.5,3,579900,Forsyth,Townhouse,5510 Bright Cross Way,,Suwanee,GA,30024,"5510 Bright Cross Way, Suwanee, GA 30024",2024-01-01T00:00:00.000Z,2023-12-27T00:00:00.000Z,Active,,6,2020-09-15T17:15:12.638Z,2017.0,"5510-Bright-Cross-Way,-Suwanee,-GA-30024",34.081785,-84.126981,1989.0,3920.0
2.5,3,184900,Richmond,Townhouse,4393 E Barcelona Way,,Augusta,GA,30906,"4393 E Barcelona Way, Augusta, GA 30906",2024-01-01T00:00:00.000Z,2023-11-19T00:00:00.000Z,Active,,44,2020-09-15T19:00:00.939Z,2018.0,"4393-E-Barcelona-Way,-Augusta,-GA-30906",33.341309,-81.984501,1696.0,2614.0
2.5,3,184900,Richmond,Townhouse,4391 E Barcelona Way,,Augusta,GA,30906,"4391 E Barcelona Way, Augusta, GA 30906",2024-01-01T00:00:00.000Z,2023-11-19T00:00:00.000Z,Active,,44,2020-09-15T19:00:00.947Z,2018.0,"4391-E-Barcelona-Way,-Augusta,-GA-30906",33.341373,-81.984462,1696.0,2614.0
2.5,3,186500,Richmond,Townhouse,4385 E Barcelona Way,,Augusta,GA,30906,"4385 E Barcelona Way, Augusta, GA 30906",2024-01-01T00:00:00.000Z,2023-09-18T00:00:00.000Z,Active,,106,2020-09-15T19:00:00.952Z,2018.0,"4385-E-Barcelona-Way,-Augusta,-GA-30906",33.341564,-81.984346,1696.0,2614.0
2.5,3,185400,DeKalb,Townhouse,869 Heritage Oaks Dr,,Stone Mountain,GA,30088,"869 Heritage Oaks Dr, Stone Mountain, GA 30088",2024-01-01T00:00:00.000Z,2023-12-17T00:00:00.000Z,Active,,16,2020-09-15T22:32:28.824Z,1984.0,"869-Heritage-Oaks-Dr,-Stone-Mountain,-GA-30088",33.769886,-84.189204,1400.0,4356.0
2.5,3,345000,Cobb,Townhouse,2286 Nottley Dr,Unit 14,Marietta,GA,30066,"2286 Nottley Dr, Unit 14, Marietta, GA 30066",2024-01-01T00:00:00.000Z,2023-12-06T00:00:00.000Z,Active,,27,2020-09-17T15:23:36.247Z,2004.0,"2286-Nottley-Dr,-Unit-14,-Marietta,-GA-30066",34.010097,-84.55713,1700.0,1307.0
2.5,3,279999,Clayton,Townhouse,3458 Mount Zion Rd,,Stockbridge,GA,30281,"3458 Mount Zion Rd, Stockbridge, GA 30281",2024-01-01T00:00:00.000Z,2023-09-01T00:00:00.000Z,Active,,123,2020-09-19T14:19:37.590Z,2019.0,"3458-Mount-Zion-Rd,-Stockbridge,-GA-30281",33.551293,-84.27858,1078.0,348.0
2.0,3,240000,Carroll,Townhouse,223 Alton Cir,,Villa Rica,GA,30180,"223 Alton Cir, Villa Rica, GA 30180",2024-01-01T00:00:00.000Z,2023-12-13T00:00:00.000Z,Active,,20,2020-09-20T04:36:38.653Z,2007.0,"223-Alton-Cir,-Villa-Rica,-GA-30180",33.7248,-84.918388,1586.0,2614.0
3.5,3,504900,Gwinnett,Townhouse,3609 Parkridge Ln,,Duluth,GA,30096,"3609 Parkridge Ln, Duluth, GA 30096",2024-01-01T00:00:00.000Z,2023-08-31T00:00:00.000Z,Active,,124,2020-09-20T18:09:23.380Z,2004.0,"3609-Parkridge-Ln,-Duluth,-GA-30096",34.002652,-84.148839,3017.0,2614.0
4.0,3,815000,Coweta,Townhouse,3 Newnan Views Cir,,Newnan,GA,30263,"3 Newnan Views Cir, Newnan, GA 30263",2024-01-01T00:00:00.000Z,2023-12-22T00:00:00.000Z,Active,,11,2020-09-20T19:32:31.092Z,2020.0,"3-Newnan-Views-Cir,-Newnan,-GA-30263",33.370177,-84.800868,2761.0,
4.0,3,919000,Chatham,Townhouse,104 W 38th St,,Savannah,GA,31401,"104 W 38th St, Savannah, GA 31401",2024-01-01T00:00:00.000Z,2023-05-09T00:00:00.000Z,Active,,238,2020-09-20T20:45:42.129Z,1914.0,"104-W-38th-St,-Savannah,-GA-31401",32.056952,-81.101646,2244.0,2178.0
3.0,3,799900,Chatham,Townhouse,7 Paddington Cir,,Savannah,GA,31410,"7 Paddington Cir, Savannah, GA 31410",2024-01-01T00:00:00.000Z,2023-12-06T00:00:00.000Z,Active,,27,2020-09-20T20:55:34.089Z,2006.0,"7-Paddington-Cir,-Savannah,-GA-31410",32.013387,-80.986231,3551.0,4138.0
2.5,3,500000,Cobb,Townhouse,3513 Vernadean Dr SE,,Atlanta,GA,30339,"3513 Vernadean Dr SE, Atlanta, GA 30339",2024-01-01T00:00:00.000Z,2023-09-28T00:00:00.000Z,Active,,96,2020-09-21T22:04:23.440Z,1992.0,"3513-Vernadean-Dr-SE,-Atlanta,-GA-30339",33.867187,-84.462611,2604.0,1307.0
3.5,3,620000,Cobb,Townhouse,2435 Figaro Dr,,Atlanta,GA,30339,"2435 Figaro Dr, Atlanta, GA 30339",2024-01-01T00:00:00.000Z,2023-08-23T00:00:00.000Z,Active,,132,2020-09-21T23:11:29.635Z,2019.0,"2435-Figaro-Dr,-Atlanta,-GA-30339",33.85796,-84.478525,2340.0,871.0
3.5,3,725000,Cobb,Townhouse,2784 Broughton Ln SE,,Atlanta,GA,30339,"2784 Broughton Ln SE, Atlanta, GA 30339",2024-01-01T00:00:00.000Z,2023-12-27T00:00:00.000Z,Active,,6,2020-09-21T23:18:57.570Z,2008.0,"2784-Broughton-Ln-SE,-Atlanta,-GA-30339",33.863621,-84.472641,2550.0,1002.0
3.0,3,450000,DeKalb,Townhouse,1332 La France St NE,Apt 4,Atlanta,GA,30307,"1332 La France St NE, Apt 4, Atlanta, GA 30307",2024-01-01T00:00:00.000Z,2023-12-15T00:00:00.000Z,Active,,18,2020-09-21T23:27:04.174Z,2005.0,"1332-La-France-St-NE,-Apt-4,-Atlanta,-GA-30307",33.760533,-84.343963,1926.0,762.0
3.5,3,485000,Fulton,Townhouse,1014 Manchester Way,,Roswell,GA,30075,"1014 Manchester Way, Roswell, GA 30075",2024-01-01T00:00:00.000Z,2023-11-17T00:00:00.000Z,Active,,46,2020-09-22T00:22:33.768Z,2007.0,"1014-Manchester-Way,-Roswell,-GA-30075",34.062466,-84.390041,2761.0,10019.0
4.0,3,1149499,DeKalb,Townhouse,1200 Ponce De Leon Ave NE,Unit A7,Atlanta,GA,30306,"1200 Ponce De Leon Ave NE, Unit A7, Atlanta, GA 30306",2024-01-01T00:00:00.000Z,2023-03-24T00:00:00.000Z,Active,,284,2020-09-22T01:04:34.403Z,2021.0,"1200-Ponce-De-Leon-Ave-NE,-Unit-A7,-Atlanta,-GA-30306",33.774559,-84.348329,3528.0,
