account,amount,currency,title,note,date,income,type,category name,subcategory name,color,icon,emoji,budget,objective
Main,-12.0,USD,,,2024-11-18 22:18:59.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-8.0,USD,,,2024-11-18 08:12:01.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-8.0,USD,,,2024-11-18 08:11:57.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-166.0,USD,,,2024-11-17 19:17:19.000,false,null,Groceries,,0xff4caf50,groceries.png,,,
Main,-42.0,USD,,Compra Shein Gordi,2024-11-17 19:13:36.000,false,null,Shopping,Wear's,0xffef5350,shopping.png,,Gordi,
Main,-1.5,USD,,"Cashew, esta aplicación apoyo al developer",2024-11-17 19:13:17.000,false,null,Subscription,,0xffff7043,subscription.png,,,
Main,-19.0,USD,,Pizza,2024-11-15 18:05:27.000,false,null,Fast Food,,0xffff7043,fast-food.png,,,
Main,-12.0,USD,,,2024-11-15 12:53:46.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-8.0,USD,,,2024-11-15 12:53:40.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-8.0,USD,,,2024-11-15 07:49:28.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-8.0,USD,,,2024-11-15 07:49:24.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,1146.0,USD,,,2024-11-15 06:05:05.000,true,null,Salary,,0xff66bb6a,money-bag2.png,,,
Main,1209.0,USD,,,2024-11-15 06:04:45.000,true,null,Salary,,0xff66bb6a,money-bag2.png,,,
Main,-12.0,USD,,"Spotify mes pasado, no anoté",2024-11-14 17:56:39.000,false,null,Subscription,,0xffff7043,subscription.png,,,
Main,-50.0,USD,,Best Buy Interest,2024-11-14 17:52:52.000,false,null,Other Expense,Credit Card Fee,0xff78909c,price-tag.png,,,
Main,-3.0,USD,,Canal Calvo Youtube,2024-11-14 17:40:34.000,false,null,Subscription,,0xffff7043,subscription.png,,,
Main,-12.0,USD,,,2024-11-14 09:09:07.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-30.0,USD,,Teléfono Oneplus Tita,2024-11-14 09:08:46.000,false,null,Shopping,Electronics,0xffef5350,shopping.png,,,
Main,-12.0,USD,,,2024-11-14 09:08:41.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-23.0,USD,,Cargador Anker para Laptop,2024-11-13 19:26:13.000,false,null,Shopping,Electronics,0xffef5350,shopping.png,,,
Main,-8.0,USD,,,2024-11-13 19:26:06.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-12.0,USD,,,2024-11-13 19:26:02.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-2.0,USD,,,2024-11-13 13:31:14.000,false,null,Groceries,,0xff4caf50,groceries.png,,,
Main,-8.0,USD,,,2024-11-13 13:31:12.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-8.0,USD,,,2024-11-13 13:31:09.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-16.0,USD,,,2024-11-12 20:40:25.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-12.0,USD,,,2024-11-12 20:40:18.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-80.0,USD,,Monitor Amazon 139$ con rebaja y mi gift card + Hdmi,2024-11-12 08:12:22.000,false,null,Shopping,Electronics,0xffef5350,shopping.png,,,
Main,-8.0,USD,,,2024-11-12 08:12:19.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-8.0,USD,,,2024-11-12 08:12:16.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-330.0,USD,,Oneplus Buds 3 pro + Watch 2 + Correa de extra,2024-11-11 21:09:15.000,false,null,Shopping,Electronics,0xffef5350,shopping.png,,Colectivo,
Main,-8.0,USD,,,2024-11-11 10:09:21.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-12.0,USD,,,2024-11-11 10:09:17.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-8.0,USD,,,2024-11-11 10:09:11.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-8.0,USD,,,2024-11-11 10:09:07.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-132.0,USD,,,2024-11-09 15:59:21.000,false,null,Groceries,,0xff4caf50,groceries.png,,,
Main,-58.0,USD,,ADT Securidad,2024-11-09 09:59:37.000,false,null,Rent,Bills & Fees,0xffab47bc,home2.png,,,
Main,-20.0,USD,,Xbox cable y 10$ de pago de Best Buy,2024-11-09 08:16:28.000,false,null,Shopping,Electronics,0xffef5350,shopping.png,,,
Main,-50.0,USD,,Envio Tia Tita,2024-11-08 22:30:37.000,false,null,Gifts,,0xfff44336,gift.png,,,
Main,-12.0,USD,,,2024-11-08 16:41:36.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-12.0,USD,,,2024-11-08 16:41:33.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-11.0,USD,,,2024-11-08 16:41:22.000,false,null,Groceries,,0xff4caf50,groceries.png,,,
Main,-8.0,USD,,,2024-11-08 16:41:19.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-8.0,USD,,,2024-11-08 16:41:16.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-12.0,USD,,,2024-11-07 16:46:19.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-8.0,USD,,,2024-11-07 16:46:15.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-8.0,USD,,,2024-11-07 16:46:12.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-8.0,USD,,,2024-11-07 16:46:09.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-12.0,USD,,,2024-11-06 13:42:45.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
